dataset,filename,setting,psnr,ssim,lpips
LSUI,4069.jpg,Zero guide,25.923965454101562,0.8865870833396912,0.09290994703769684
LSUI,4070.jpg,Zero guide,17.363582611083984,0.8710615038871765,0.14882442355155945
LSUI,4069.jpg,Uniform guide,27.01540184020996,0.8962904810905457,0.07833255082368851
LSUI,4070.jpg,Uniform guide,16.69164276123047,0.8540828824043274,0.18381623923778534
LSUI,4069.jpg,Raw-input guide,31.51932716369629,0.9395604133605957,0.043464720249176025
LSUI,4070.jpg,Raw-input guide,22.95534324645996,0.9198166728019714,0.0580768883228302
LSUI,4069.jpg,Cross-image guide,29.73571014404297,0.909814178943634,0.04999547451734543
LSUI,4070.jpg,Cross-image guide,23.10403823852539,0.9206820130348206,0.05927209556102753
LSUI,4069.jpg,Full spatial guide,31.471473693847656,0.9396511912345886,0.043010421097278595
LSUI,4070.jpg,Full spatial guide,22.910709381103516,0.9194923043251038,0.05844474583864212
LSUI,4071.jpg,Zero guide,28.054153442382812,0.9052441716194153,0.17830438911914825
LSUI,4072.jpg,Zero guide,24.487382888793945,0.9122284054756165,0.1622680425643921
LSUI,4071.jpg,Uniform guide,21.722936630249023,0.7930932641029358,0.23176494240760803
LSUI,4072.jpg,Uniform guide,23.672407150268555,0.899928092956543,0.31708598136901855
LSUI,4071.jpg,Raw-input guide,29.930946350097656,0.9162108302116394,0.09947922080755234
LSUI,4072.jpg,Raw-input guide,28.717479705810547,0.9321916699409485,0.07328793406486511
LSUI,4071.jpg,Cross-image guide,28.98983383178711,0.9123807549476624,0.0949723869562149
LSUI,4072.jpg,Cross-image guide,28.67349624633789,0.9289147853851318,0.08301651477813721
LSUI,4071.jpg,Full spatial guide,29.92157745361328,0.916124165058136,0.09828530251979828
LSUI,4072.jpg,Full spatial guide,28.63861083984375,0.9320919513702393,0.0730610117316246
LSUI,4073.jpg,Zero guide,24.491273880004883,0.9201202392578125,0.07321429252624512
LSUI,4074.jpg,Zero guide,28.867074966430664,0.9392118453979492,0.09455268830060959
LSUI,4073.jpg,Uniform guide,28.01254653930664,0.9398360848426819,0.04507662355899811
LSUI,4074.jpg,Uniform guide,23.555917739868164,0.8814100623130798,0.1762702763080597
LSUI,4073.jpg,Raw-input guide,30.214096069335938,0.9418975710868835,0.03623436018824577
LSUI,4074.jpg,Raw-input guide,30.410831451416016,0.9473438858985901,0.04871024563908577
LSUI,4073.jpg,Cross-image guide,28.45573616027832,0.9390304684638977,0.0379597432911396
LSUI,4074.jpg,Cross-image guide,30.498260498046875,0.9483065009117126,0.04708438366651535
LSUI,4073.jpg,Full spatial guide,30.212862014770508,0.9419248104095459,0.03617343306541443
LSUI,4074.jpg,Full spatial guide,30.453636169433594,0.9474236369132996,0.04836500436067581
LSUI,4075.jpg,Zero guide,29.27163314819336,0.9401524662971497,0.07905018329620361
LSUI,4076.jpg,Zero guide,25.394519805908203,0.9179031848907471,0.13395702838897705
LSUI,4075.jpg,Uniform guide,23.0734806060791,0.8844736218452454,0.20682522654533386
LSUI,4076.jpg,Uniform guide,20.48919677734375,0.801150381565094,0.1749647706747055
LSUI,4075.jpg,Raw-input guide,29.92750358581543,0.9466249346733093,0.05623876675963402
LSUI,4076.jpg,Raw-input guide,28.66720199584961,0.9182519316673279,0.08979129791259766
LSUI,4075.jpg,Cross-image guide,29.380800247192383,0.9445460438728333,0.06422153115272522
LSUI,4076.jpg,Cross-image guide,30.230697631835938,0.9314153790473938,0.08647621423006058
LSUI,4075.jpg,Full spatial guide,29.983314514160156,0.9466885924339294,0.05618765205144882
LSUI,4076.jpg,Full spatial guide,28.52897834777832,0.9128300547599792,0.09132912009954453
LSUI,4077.jpg,Zero guide,28.898324966430664,0.9534192085266113,0.07784108817577362
LSUI,4078.jpg,Zero guide,25.981367111206055,0.6669373512268066,0.07958466559648514
LSUI,4077.jpg,Uniform guide,23.387096405029297,0.8937103152275085,0.14601662755012512
LSUI,4078.jpg,Uniform guide,23.69877815246582,0.7413930892944336,0.0905814841389656
LSUI,4077.jpg,Raw-input guide,31.292949676513672,0.9568503499031067,0.039795197546482086
LSUI,4078.jpg,Raw-input guide,30.89106559753418,0.8641641736030579,0.04708557575941086
LSUI,4077.jpg,Cross-image guide,28.660968780517578,0.9493655562400818,0.051965903490781784
LSUI,4078.jpg,Cross-image guide,30.885414123535156,0.867573082447052,0.051394179463386536
LSUI,4077.jpg,Full spatial guide,31.25473976135254,0.9568674564361572,0.03952551633119583
LSUI,4078.jpg,Full spatial guide,30.847278594970703,0.8626578450202942,0.04729478806257248
LSUI,4079.jpg,Zero guide,27.468521118164062,0.9278998970985413,0.11506739258766174
LSUI,4080.jpg,Zero guide,27.09463882446289,0.9271358847618103,0.06853911280632019
LSUI,4079.jpg,Uniform guide,20.869625091552734,0.8577612042427063,0.20580118894577026
LSUI,4080.jpg,Uniform guide,17.587322235107422,0.8058200478553772,0.1933307647705078
LSUI,4079.jpg,Raw-input guide,29.172183990478516,0.9360883831977844,0.05319888889789581
LSUI,4080.jpg,Raw-input guide,32.457584381103516,0.9603352546691895,0.042920149862766266
LSUI,4079.jpg,Cross-image guide,28.63687515258789,0.9306883811950684,0.05815437063574791
LSUI,4080.jpg,Cross-image guide,31.791017532348633,0.9566321969032288,0.04481197148561478
LSUI,4079.jpg,Full spatial guide,29.16877555847168,0.9359990954399109,0.05281105637550354
LSUI,4080.jpg,Full spatial guide,32.53815460205078,0.9603317379951477,0.042694829404354095
LSUI,4081.jpg,Zero guide,22.095672607421875,0.8815831542015076,0.117769256234169
LSUI,4082.jpg,Zero guide,23.898515701293945,0.8857545256614685,0.12185825407505035
LSUI,4081.jpg,Uniform guide,19.623571395874023,0.760665237903595,0.19634461402893066
LSUI,4082.jpg,Uniform guide,22.985322952270508,0.899716854095459,0.11392057687044144
LSUI,4081.jpg,Raw-input guide,26.492645263671875,0.8832384943962097,0.0765293687582016
LSUI,4082.jpg,Raw-input guide,29.446250915527344,0.9350717067718506,0.06347239017486572
LSUI,4081.jpg,Cross-image guide,25.21795082092285,0.8767373561859131,0.07985548675060272
LSUI,4082.jpg,Cross-image guide,28.427383422851562,0.9273354411125183,0.06897388398647308
LSUI,4081.jpg,Full spatial guide,26.490631103515625,0.8830515742301941,0.07645481824874878
LSUI,4082.jpg,Full spatial guide,29.427995681762695,0.9351913332939148,0.06350237131118774
LSUI,4083.jpg,Zero guide,27.63088035583496,0.9363073706626892,0.11662532389163971
LSUI,4084.jpg,Zero guide,23.449737548828125,0.9040082097053528,0.17452508211135864
LSUI,4083.jpg,Uniform guide,21.8166561126709,0.8944932818412781,0.2283337563276291
LSUI,4084.jpg,Uniform guide,18.307605743408203,0.8486557006835938,0.2633514404296875
LSUI,4083.jpg,Raw-input guide,29.580074310302734,0.9417588114738464,0.06208070367574692
LSUI,4084.jpg,Raw-input guide,31.051237106323242,0.9188968539237976,0.09926745295524597
LSUI,4083.jpg,Cross-image guide,30.798431396484375,0.9435083866119385,0.06006758660078049
LSUI,4084.jpg,Cross-image guide,30.835105895996094,0.9131243228912354,0.11129117757081985
LSUI,4083.jpg,Full spatial guide,29.477083206176758,0.9416475892066956,0.06241488456726074
LSUI,4084.jpg,Full spatial guide,31.506826400756836,0.9190990924835205,0.0991186797618866
LSUI,4085.jpg,Zero guide,21.39862823486328,0.885966956615448,0.08254414051771164
LSUI,4086.jpg,Zero guide,25.106510162353516,0.9154513478279114,0.05461626499891281
LSUI,4085.jpg,Uniform guide,20.546865463256836,0.8363330364227295,0.10875768959522247
LSUI,4086.jpg,Uniform guide,24.377304077148438,0.9139369130134583,0.054146431386470795
LSUI,4085.jpg,Raw-input guide,26.978736877441406,0.939570426940918,0.05179694667458534
LSUI,4086.jpg,Raw-input guide,29.37788963317871,0.9180424809455872,0.03966299071907997
LSUI,4085.jpg,Cross-image guide,23.664447784423828,0.9104483127593994,0.04451249539852142
LSUI,4086.jpg,Cross-image guide,29.353132247924805,0.9200873970985413,0.03827957436442375
LSUI,4085.jpg,Full spatial guide,26.788162231445312,0.9389835000038147,0.04826012998819351
LSUI,4086.jpg,Full spatial guide,29.076236724853516,0.9169840812683105,0.039608411490917206
LSUI,4087.jpg,Zero guide,26.52519416809082,0.9314866065979004,0.06706826388835907
LSUI,4088.jpg,Zero guide,26.76504135131836,0.9351308941841125,0.11836309731006622
LSUI,4087.jpg,Uniform guide,23.10854721069336,0.9188504219055176,0.09474092721939087
LSUI,4088.jpg,Uniform guide,24.425975799560547,0.9078639149665833,0.1454029232263565
LSUI,4087.jpg,Raw-input guide,30.038785934448242,0.9431450963020325,0.04640159383416176
LSUI,4088.jpg,Raw-input guide,30.456819534301758,0.939771831035614,0.05178198218345642
LSUI,4087.jpg,Cross-image guide,29.43302345275879,0.9410399794578552,0.04828443378210068
LSUI,4088.jpg,Cross-image guide,29.046003341674805,0.9365243911743164,0.054528459906578064
LSUI,4087.jpg,Full spatial guide,29.96244239807129,0.9430364966392517,0.04641670733690262
LSUI,4088.jpg,Full spatial guide,30.471086502075195,0.9397966265678406,0.05163916200399399
LSUI,4089.jpg,Zero guide,26.40807342529297,0.9248723387718201,0.08508195728063583
LSUI,4090.jpg,Zero guide,23.287240982055664,0.9053393006324768,0.13889282941818237
LSUI,4089.jpg,Uniform guide,19.64800262451172,0.8207061886787415,0.17348340153694153
LSUI,4090.jpg,Uniform guide,27.819156646728516,0.9282724261283875,0.08715388923883438
LSUI,4089.jpg,Raw-input guide,28.958721160888672,0.9317324161529541,0.060263097286224365
LSUI,4090.jpg,Raw-input guide,29.372404098510742,0.9317795634269714,0.06848360598087311
LSUI,4089.jpg,Cross-image guide,28.885419845581055,0.9301626086235046,0.06366537511348724
LSUI,4090.jpg,Cross-image guide,31.03546142578125,0.9348781108856201,0.06758967787027359
LSUI,4089.jpg,Full spatial guide,29.002174377441406,0.9315260052680969,0.06078386306762695
LSUI,4090.jpg,Full spatial guide,29.40660285949707,0.9318428039550781,0.06848946958780289
LSUI,4092.jpg,Zero guide,23.590961456298828,0.8523232936859131,0.12698990106582642
LSUI,4919.jpg,Zero guide,22.707401275634766,0.9602661728858948,0.06003672629594803
LSUI,4092.jpg,Uniform guide,18.47410774230957,0.8571901321411133,0.21017123758792877
LSUI,4919.jpg,Uniform guide,18.71497917175293,0.9338467717170715,0.1135411486029625
LSUI,4092.jpg,Raw-input guide,29.029695510864258,0.9173455834388733,0.06595991551876068
LSUI,4919.jpg,Raw-input guide,22.081401824951172,0.9692306518554688,0.04385280981659889
LSUI,4092.jpg,Cross-image guide,23.523147583007812,0.8513159155845642,0.08390020579099655
LSUI,4919.jpg,Cross-image guide,24.741493225097656,0.9741502404212952,0.02200218290090561
LSUI,4092.jpg,Full spatial guide,29.605167388916016,0.9183242917060852,0.06563612818717957
LSUI,4919.jpg,Full spatial guide,22.796226501464844,0.972024142742157,0.03306806460022926
LSUI,4920.jpg,Zero guide,28.997943878173828,0.983768880367279,0.035323143005371094
LSUI,4921.jpg,Zero guide,27.418973922729492,0.9822002053260803,0.037525832653045654
LSUI,4920.jpg,Uniform guide,23.064544677734375,0.9707701206207275,0.1242140382528305
LSUI,4921.jpg,Uniform guide,24.36428451538086,0.9765334129333496,0.11009465157985687
LSUI,4920.jpg,Raw-input guide,32.30992126464844,0.9898204207420349,0.024418912827968597
LSUI,4921.jpg,Raw-input guide,32.209781646728516,0.9895426630973816,0.018437154591083527
LSUI,4920.jpg,Cross-image guide,31.580738067626953,0.9891178011894226,0.027286197990179062
LSUI,4921.jpg,Cross-image guide,32.31419372558594,0.9899459481239319,0.02034037560224533
LSUI,4920.jpg,Full spatial guide,32.54176712036133,0.989966094493866,0.0237912368029356
LSUI,4921.jpg,Full spatial guide,32.34138107299805,0.9896658062934875,0.01771753467619419
LSUI,4922.jpg,Zero guide,24.500240325927734,0.9758040308952332,0.055827684700489044
LSUI,4923.jpg,Zero guide,25.73969078063965,0.9768683910369873,0.04920412600040436
LSUI,4922.jpg,Uniform guide,24.20779037475586,0.973558247089386,0.0904957577586174
LSUI,4923.jpg,Uniform guide,25.339658737182617,0.9724045395851135,0.0889117568731308
LSUI,4922.jpg,Raw-input guide,28.907352447509766,0.9869613647460938,0.01986948773264885
LSUI,4923.jpg,Raw-input guide,32.479148864746094,0.9899711608886719,0.014247436076402664
LSUI,4922.jpg,Cross-image guide,29.46019744873047,0.9883887767791748,0.01753236912190914
LSUI,4923.jpg,Cross-image guide,31.624618530273438,0.989368736743927,0.014347231015563011
LSUI,4922.jpg,Full spatial guide,28.85784149169922,0.9871732592582703,0.019113555550575256
LSUI,4923.jpg,Full spatial guide,31.893489837646484,0.9899399280548096,0.013874398544430733
LSUI,4924.jpg,Zero guide,27.304378509521484,0.9804924130439758,0.05458870902657509
LSUI,4925.jpg,Zero guide,32.1036491394043,0.9861512184143066,0.04484180733561516
LSUI,4924.jpg,Uniform guide,25.627647399902344,0.9734199047088623,0.08320213854312897
LSUI,4925.jpg,Uniform guide,27.046096801757812,0.9746988415718079,0.07924871146678925
LSUI,4924.jpg,Raw-input guide,33.002342224121094,0.9901726841926575,0.016835523769259453
LSUI,4925.jpg,Raw-input guide,35.9788818359375,0.9916241765022278,0.015996063128113747
LSUI,4924.jpg,Cross-image guide,32.72342300415039,0.9903934597969055,0.016893822699785233
LSUI,4925.jpg,Cross-image guide,29.130992889404297,0.9839873909950256,0.03780478611588478
LSUI,4924.jpg,Full spatial guide,32.940879821777344,0.9904324412345886,0.015217792242765427
LSUI,4925.jpg,Full spatial guide,36.852622985839844,0.9919382929801941,0.013803652487695217
LSUI,4926.jpg,Zero guide,30.33960723876953,0.9823326468467712,0.046212732791900635
LSUI,4927.jpg,Zero guide,31.334524154663086,0.9863791465759277,0.03970068693161011
LSUI,4926.jpg,Uniform guide,21.314966201782227,0.9612166285514832,0.07865297794342041
LSUI,4927.jpg,Uniform guide,26.43077850341797,0.9753289818763733,0.09288520365953445
LSUI,4926.jpg,Raw-input guide,38.839385986328125,0.9887251853942871,0.012940827757120132
LSUI,4927.jpg,Raw-input guide,35.05409622192383,0.9919281005859375,0.02283329889178276
LSUI,4926.jpg,Cross-image guide,30.89149284362793,0.9863553047180176,0.03208283334970474
LSUI,4927.jpg,Cross-image guide,33.389739990234375,0.9899429678916931,0.02835036814212799
LSUI,4926.jpg,Full spatial guide,39.68863296508789,0.988706111907959,0.01216279435902834
LSUI,4927.jpg,Full spatial guide,36.033668518066406,0.9922215342521667,0.01958012580871582
LSUI,4928.jpg,Zero guide,31.55910873413086,0.9878426194190979,0.04089570790529251
LSUI,4929.jpg,Zero guide,31.404197692871094,0.9876968860626221,0.03842729330062866
LSUI,4928.jpg,Uniform guide,26.770111083984375,0.978119432926178,0.09658847004175186
LSUI,4929.jpg,Uniform guide,27.06145477294922,0.9775431752204895,0.07894957065582275
LSUI,4928.jpg,Raw-input guide,32.73674392700195,0.9909951090812683,0.03124234266579151
LSUI,4929.jpg,Raw-input guide,32.62056350708008,0.990892231464386,0.025098301470279694
LSUI,4928.jpg,Cross-image guide,34.511878967285156,0.9920888543128967,0.02332136780023575
LSUI,4929.jpg,Cross-image guide,34.854270935058594,0.9912816882133484,0.01787906512618065
LSUI,4928.jpg,Full spatial guide,34.029239654541016,0.9915412068367004,0.024520494043827057
LSUI,4929.jpg,Full spatial guide,33.91783905029297,0.9913658499717712,0.019644251093268394
LSUI,4930.jpg,Zero guide,33.55965042114258,0.9889689087867737,0.034715451300144196
LSUI,4931.jpg,Zero guide,33.016883850097656,0.9881176948547363,0.03700144961476326
LSUI,4930.jpg,Uniform guide,26.644275665283203,0.9767794609069824,0.08878180384635925
LSUI,4931.jpg,Uniform guide,26.6721134185791,0.9766241908073425,0.08759946376085281
LSUI,4930.jpg,Raw-input guide,32.35542678833008,0.9908466339111328,0.02792317047715187
LSUI,4931.jpg,Raw-input guide,30.77203941345215,0.9893484711647034,0.035986609756946564
LSUI,4930.jpg,Cross-image guide,33.489662170410156,0.9909496903419495,0.02350524254143238
LSUI,4931.jpg,Cross-image guide,32.76205062866211,0.9901977181434631,0.02286498248577118
LSUI,4930.jpg,Full spatial guide,33.340423583984375,0.9912250638008118,0.02374659851193428
LSUI,4931.jpg,Full spatial guide,31.62652015686035,0.9898102879524231,0.031772054731845856
LSUI,4932.jpg,Zero guide,32.560150146484375,0.9878373742103577,0.03784148767590523
LSUI,4933.jpg,Zero guide,33.036006927490234,0.9880996346473694,0.0354054719209671
LSUI,4932.jpg,Uniform guide,26.628934860229492,0.9762322306632996,0.08218708634376526
LSUI,4933.jpg,Uniform guide,26.257774353027344,0.9754752516746521,0.09601570665836334
LSUI,4932.jpg,Raw-input guide,32.695945739746094,0.9894970059394836,0.027768462896347046
LSUI,4933.jpg,Raw-input guide,31.947690963745117,0.9879654049873352,0.03185654059052467
LSUI,4932.jpg,Cross-image guide,32.108245849609375,0.9891641736030579,0.0293114110827446
LSUI,4933.jpg,Cross-image guide,33.976043701171875,0.9893949627876282,0.021017182618379593
LSUI,4932.jpg,Full spatial guide,33.47169876098633,0.9898476004600525,0.02399175986647606
LSUI,4933.jpg,Full spatial guide,32.5157356262207,0.9882007241249084,0.02789440006017685
LSUI,4934.jpg,Zero guide,31.94976043701172,0.9879303574562073,0.036361828446388245
LSUI,4935.jpg,Zero guide,32.5248908996582,0.9874699115753174,0.04209526628255844
LSUI,4934.jpg,Uniform guide,25.581396102905273,0.9762561321258545,0.0862152948975563
LSUI,4935.jpg,Uniform guide,26.57522201538086,0.973703920841217,0.07313680648803711
LSUI,4934.jpg,Raw-input guide,34.1455078125,0.9911499619483948,0.017684465274214745
LSUI,4935.jpg,Raw-input guide,30.45976448059082,0.9890580177307129,0.023126250132918358
LSUI,4934.jpg,Cross-image guide,35.28533172607422,0.9924195408821106,0.013060767203569412
LSUI,4935.jpg,Cross-image guide,30.464435577392578,0.9885008335113525,0.02404598705470562
LSUI,4934.jpg,Full spatial guide,34.55975341796875,0.9912624359130859,0.015816304832696915
LSUI,4935.jpg,Full spatial guide,30.960247039794922,0.9891512989997864,0.02086903341114521
LSUI,4936.jpg,Zero guide,30.428237915039062,0.9859861731529236,0.05180419981479645
LSUI,4937.jpg,Zero guide,35.89958572387695,0.9850249290466309,0.03333953022956848
LSUI,4936.jpg,Uniform guide,24.498287200927734,0.9728811383247375,0.10500006377696991
LSUI,4937.jpg,Uniform guide,21.79772186279297,0.9631120562553406,0.10105293989181519
