dataset,filename,severity,spatial_score,method,psnr,ssim
LSUI,2047.jpg,Moderate,7.106815814971924,Input,18.27871322631836,0.8172736763954163
LSUI,2048.jpg,Moderate,7.100058555603027,Input,24.285585403442383,0.7631049156188965
LSUI,2049.jpg,Moderate,6.988927364349365,Input,18.596160888671875,0.8531079292297363
LSUI,2050.jpg,Mild,5.5030903816223145,Input,17.62733268737793,0.7995015978813171
LSUI,2051.jpg,Mild,5.619494438171387,Input,19.25468635559082,0.7502074241638184
LSUI,2044.jpg,Mild,3.4508562088012695,WWE-UIE,25.73400115966797,0.8343024253845215
LSUI,2045.jpg,Severe,12.02767276763916,WWE-UIE,18.85275650024414,0.9286840558052063
LSUI,2046.jpg,Severe,8.630209922790527,WWE-UIE,26.044212341308594,0.7638170123100281
LSUI,2047.jpg,Moderate,7.106815814971924,WWE-UIE,27.866954803466797,0.8874546885490417
LSUI,2048.jpg,Moderate,7.100058555603027,WWE-UIE,28.510828018188477,0.9020707011222839
LSUI,2049.jpg,Moderate,6.988927364349365,WWE-UIE,30.006858825683594,0.9151589870452881
LSUI,2050.jpg,Mild,5.5030903816223145,WWE-UIE,27.48147201538086,0.9406952857971191
LSUI,2051.jpg,Mild,5.619494438171387,WWE-UIE,27.501575469970703,0.8611230254173279
LSUI,2044.jpg,Mild,3.4508562088012695,Uniform guide,22.735721588134766,0.8117392659187317
LSUI,2045.jpg,Severe,12.02767276763916,Uniform guide,24.165851593017578,0.9485700726509094
LSUI,2046.jpg,Severe,8.630209922790527,Uniform guide,21.58046531677246,0.7224976420402527
LSUI,2047.jpg,Moderate,7.106815814971924,Uniform guide,25.00403594970703,0.8620272278785706
LSUI,2048.jpg,Moderate,7.100058555603027,Uniform guide,29.15602684020996,0.8110308051109314
LSUI,2049.jpg,Moderate,6.988927364349365,Uniform guide,27.652864456176758,0.9134871363639832
LSUI,2050.jpg,Mild,5.5030903816223145,Uniform guide,29.370941162109375,0.9429427981376648
LSUI,2051.jpg,Mild,5.619494438171387,Uniform guide,22.50709342956543,0.8416571021080017
LSUI,2044.jpg,Mild,3.4508562088012695,PROTEUS,25.955076217651367,0.8411509990692139
LSUI,2045.jpg,Severe,12.02767276763916,PROTEUS,24.447772979736328,0.9486425518989563
LSUI,2046.jpg,Severe,8.630209922790527,PROTEUS,27.13775634765625,0.7736369967460632
LSUI,2047.jpg,Moderate,7.106815814971924,PROTEUS,26.555389404296875,0.8896530270576477
LSUI,2048.jpg,Moderate,7.100058555603027,PROTEUS,29.90257453918457,0.7968621253967285
LSUI,2049.jpg,Moderate,6.988927364349365,PROTEUS,30.32561492919922,0.9170352816581726
LSUI,2050.jpg,Mild,5.5030903816223145,PROTEUS,30.78028678894043,0.947552502155304
LSUI,2051.jpg,Mild,5.619494438171387,PROTEUS,28.051742553710938,0.8678218722343445
LSUI,2052.jpg,Moderate,6.6898417472839355,Input,23.454465866088867,0.8594703674316406
LSUI,2053.jpg,Moderate,6.663127422332764,Input,19.841552734375,0.8755650520324707
LSUI,2054.jpg,Severe,10.28735065460205,Input,17.635343551635742,0.6132031083106995
LSUI,2055.jpg,Severe,14.558161735534668,Input,11.990853309631348,0.49161115288734436
LSUI,2056.jpg,Moderate,6.960872173309326,Input,23.805150985717773,0.8192973136901855
LSUI,2057.jpg,Severe,10.048449516296387,Input,16.726011276245117,0.8785821795463562
LSUI,2058.jpg,Mild,4.867027282714844,Input,20.883817672729492,0.8391805291175842
LSUI,2059.jpg,Mild,4.486806392669678,Input,19.306377410888672,0.8286917805671692
LSUI,2052.jpg,Moderate,6.6898417472839355,WWE-UIE,28.32292366027832,0.8953911662101746
LSUI,2053.jpg,Moderate,6.663127422332764,WWE-UIE,26.662446975708008,0.9247367978096008
LSUI,2054.jpg,Severe,10.28735065460205,WWE-UIE,19.498733520507812,0.6433833837509155
LSUI,2055.jpg,Severe,14.558161735534668,WWE-UIE,15.322722434997559,0.6839792728424072
LSUI,2056.jpg,Moderate,6.960872173309326,WWE-UIE,30.005332946777344,0.853653609752655
LSUI,2057.jpg,Severe,10.048449516296387,WWE-UIE,20.812313079833984,0.9027855396270752
LSUI,2058.jpg,Mild,4.867027282714844,WWE-UIE,27.488174438476562,0.9110886454582214
LSUI,2059.jpg,Mild,4.486806392669678,WWE-UIE,28.226070404052734,0.9006445407867432
LSUI,2052.jpg,Moderate,6.6898417472839355,Uniform guide,22.44062042236328,0.8603463172912598
LSUI,2053.jpg,Moderate,6.663127422332764,Uniform guide,26.883413314819336,0.9275345802307129
LSUI,2054.jpg,Severe,10.28735065460205,Uniform guide,21.705242156982422,0.6862525939941406
LSUI,2055.jpg,Severe,14.558161735534668,Uniform guide,17.79898452758789,0.7605066299438477
LSUI,2056.jpg,Moderate,6.960872173309326,Uniform guide,30.328205108642578,0.8910319209098816
LSUI,2057.jpg,Severe,10.048449516296387,Uniform guide,24.20112419128418,0.9293670058250427
LSUI,2058.jpg,Mild,4.867027282714844,Uniform guide,23.457839965820312,0.8730818629264832
LSUI,2059.jpg,Mild,4.486806392669678,Uniform guide,28.893014907836914,0.9042267203330994
LSUI,2052.jpg,Moderate,6.6898417472839355,PROTEUS,27.726642608642578,0.8967717289924622
LSUI,2053.jpg,Moderate,6.663127422332764,PROTEUS,27.01831817626953,0.9267423748970032
LSUI,2054.jpg,Severe,10.28735065460205,PROTEUS,18.666597366333008,0.6448595523834229
LSUI,2055.jpg,Severe,14.558161735534668,PROTEUS,19.477163314819336,0.7898446917533875
LSUI,2056.jpg,Moderate,6.960872173309326,PROTEUS,30.320417404174805,0.8754129409790039
LSUI,2057.jpg,Severe,10.048449516296387,PROTEUS,24.380456924438477,0.932379424571991
LSUI,2058.jpg,Mild,4.867027282714844,PROTEUS,27.524497985839844,0.9078128933906555
LSUI,2059.jpg,Mild,4.486806392669678,PROTEUS,27.44657325744629,0.9056652188301086
LSUI,2060.jpg,Severe,8.870305061340332,Input,21.334312438964844,0.8459853529930115
LSUI,2061.jpg,Severe,12.156991004943848,Input,16.523303985595703,0.7143169045448303
LSUI,2062.jpg,Mild,4.696042537689209,Input,21.1419677734375,0.6941821575164795
LSUI,2063.jpg,Mild,1.763477087020874,Input,24.42713737487793,0.800891101360321
LSUI,2064.jpg,Mild,4.653724193572998,Input,19.291364669799805,0.8213315010070801
LSUI,2065.jpg,Moderate,6.299417495727539,Input,24.021635055541992,0.8040607571601868
LSUI,2066.jpg,Severe,8.142525672912598,Input,22.73033905029297,0.7757063508033752
LSUI,2067.jpg,Mild,4.2789764404296875,Input,21.127317428588867,0.8166589140892029
LSUI,2060.jpg,Severe,8.870305061340332,WWE-UIE,29.220827102661133,0.9094729423522949
LSUI,2061.jpg,Severe,12.156991004943848,WWE-UIE,21.096176147460938,0.8634872436523438
LSUI,2062.jpg,Mild,4.696042537689209,WWE-UIE,25.672069549560547,0.8090903162956238
LSUI,2063.jpg,Mild,1.763477087020874,WWE-UIE,30.986604690551758,0.8747541904449463
LSUI,2064.jpg,Mild,4.653724193572998,WWE-UIE,28.077659606933594,0.907559871673584
LSUI,2065.jpg,Moderate,6.299417495727539,WWE-UIE,26.530017852783203,0.8490574955940247
LSUI,2066.jpg,Severe,8.142525672912598,WWE-UIE,26.838031768798828,0.8296038508415222
LSUI,2067.jpg,Mild,4.2789764404296875,WWE-UIE,27.67560577392578,0.9048426747322083
LSUI,2060.jpg,Severe,8.870305061340332,Uniform guide,26.157405853271484,0.9008439183235168
LSUI,2061.jpg,Severe,12.156991004943848,Uniform guide,18.377906799316406,0.8452398777008057
LSUI,2062.jpg,Mild,4.696042537689209,Uniform guide,22.689655303955078,0.7661667466163635
LSUI,2063.jpg,Mild,1.763477087020874,Uniform guide,28.245838165283203,0.8689673542976379
LSUI,2064.jpg,Mild,4.653724193572998,Uniform guide,25.202844619750977,0.8876276016235352
LSUI,2065.jpg,Moderate,6.299417495727539,Uniform guide,19.812564849853516,0.7601638436317444
LSUI,2066.jpg,Severe,8.142525672912598,Uniform guide,25.324722290039062,0.8091743588447571
LSUI,2067.jpg,Mild,4.2789764404296875,Uniform guide,19.628456115722656,0.8546417355537415
LSUI,2060.jpg,Severe,8.870305061340332,PROTEUS,28.217548370361328,0.9103274345397949
LSUI,2061.jpg,Severe,12.156991004943848,PROTEUS,19.285877227783203,0.7943046689033508
LSUI,2062.jpg,Mild,4.696042537689209,PROTEUS,26.699172973632812,0.818030059337616
LSUI,2063.jpg,Mild,1.763477087020874,PROTEUS,29.108219146728516,0.8732135891914368
LSUI,2064.jpg,Mild,4.653724193572998,PROTEUS,28.712045669555664,0.9084126949310303
LSUI,2065.jpg,Moderate,6.299417495727539,PROTEUS,24.67817497253418,0.8158693909645081
LSUI,2066.jpg,Severe,8.142525672912598,PROTEUS,26.8399715423584,0.8328819870948792
LSUI,2067.jpg,Mild,4.2789764404296875,PROTEUS,27.944976806640625,0.9069914817810059
LSUI,2068.jpg,Severe,14.131291389465332,Input,18.631311416625977,0.8872581124305725
LSUI,2069.jpg,Severe,15.7269287109375,Input,15.96314525604248,0.6982834935188293
LSUI,2070.jpg,Mild,5.108097553253174,Input,18.794313430786133,0.7959475517272949
LSUI,2071.jpg,Mild,5.215566635131836,Input,24.318042755126953,0.8682315349578857
LSUI,2072.jpg,Severe,9.06251335144043,Input,20.306381225585938,0.8504297733306885
LSUI,2073.jpg,Mild,5.4439191818237305,Input,23.125030517578125,0.7797663807868958
LSUI,2074.jpg,Severe,8.766070365905762,Input,18.204347610473633,0.9171287417411804
LSUI,2075.jpg,Moderate,6.547975063323975,Input,22.04693031311035,0.7973253130912781
LSUI,2068.jpg,Severe,14.131291389465332,WWE-UIE,17.331335067749023,0.8796014189720154
LSUI,2069.jpg,Severe,15.7269287109375,WWE-UIE,18.325693130493164,0.7349238395690918
LSUI,2070.jpg,Mild,5.108097553253174,WWE-UIE,27.64335823059082,0.9237880706787109
LSUI,2071.jpg,Mild,5.215566635131836,WWE-UIE,31.840618133544922,0.9157177805900574
LSUI,2072.jpg,Severe,9.06251335144043,WWE-UIE,27.010440826416016,0.9171762466430664
LSUI,2073.jpg,Mild,5.4439191818237305,WWE-UIE,27.921722412109375,0.8619107604026794
LSUI,2074.jpg,Severe,8.766070365905762,WWE-UIE,25.294208526611328,0.9376282691955566
LSUI,2075.jpg,Moderate,6.547975063323975,WWE-UIE,25.54701042175293,0.8562245965003967
LSUI,2068.jpg,Severe,14.131291389465332,Uniform guide,15.263184547424316,0.872683584690094
LSUI,2069.jpg,Severe,15.7269287109375,Uniform guide,19.334796905517578,0.7232128977775574
LSUI,2070.jpg,Mild,5.108097553253174,Uniform guide,21.260805130004883,0.8978750109672546
LSUI,2071.jpg,Mild,5.215566635131836,Uniform guide,31.480093002319336,0.9227283596992493
LSUI,2072.jpg,Severe,9.06251335144043,Uniform guide,26.654117584228516,0.9138972163200378
LSUI,2073.jpg,Mild,5.4439191818237305,Uniform guide,20.265830993652344,0.8221709728240967
LSUI,2074.jpg,Severe,8.766070365905762,Uniform guide,22.439241409301758,0.9329507946968079
LSUI,2075.jpg,Moderate,6.547975063323975,Uniform guide,24.81143569946289,0.8218477368354797
LSUI,2068.jpg,Severe,14.131291389465332,PROTEUS,15.55835247039795,0.8764703869819641
LSUI,2069.jpg,Severe,15.7269287109375,PROTEUS,21.544551849365234,0.6979458928108215
LSUI,2070.jpg,Mild,5.108097553253174,PROTEUS,29.44217300415039,0.9326137900352478
LSUI,2071.jpg,Mild,5.215566635131836,PROTEUS,31.334537506103516,0.9244791865348816
LSUI,2072.jpg,Severe,9.06251335144043,PROTEUS,26.894826889038086,0.9161446690559387
LSUI,2073.jpg,Mild,5.4439191818237305,PROTEUS,28.454294204711914,0.876495897769928
LSUI,2074.jpg,Severe,8.766070365905762,PROTEUS,23.542463302612305,0.9378523826599121
LSUI,2075.jpg,Moderate,6.547975063323975,PROTEUS,25.93500518798828,0.8573746681213379
LSUI,2997.jpg,Mild,4.619577407836914,Input,15.306833267211914,0.8327538371086121
LSUI,2998.jpg,Severe,9.76460075378418,Input,21.974720001220703,0.7006332874298096
LSUI,2999.jpg,Severe,8.877902030944824,Input,21.289806365966797,0.7997006773948669
LSUI,3000.jpg,Moderate,6.5981011390686035,Input,18.54730987548828,0.8145734667778015
LSUI,3001.jpg,Mild,4.580413341522217,Input,17.6826229095459,0.8093740344047546
LSUI,3002.jpg,Mild,5.418642997741699,Input,24.72527313232422,0.8500201106071472
LSUI,3003.jpg,Moderate,6.0891828536987305,Input,17.88007926940918,0.7537339329719543
LSUI,3004.jpg,Severe,8.637702941894531,Input,21.462322235107422,0.8528682589530945
LSUI,2997.jpg,Mild,4.619577407836914,WWE-UIE,19.410194396972656,0.8810474276542664
LSUI,2998.jpg,Severe,9.76460075378418,WWE-UIE,27.523723602294922,0.8094955086708069
LSUI,2999.jpg,Severe,8.877902030944824,WWE-UIE,28.70408058166504,0.8824208378791809
LSUI,3000.jpg,Moderate,6.5981011390686035,WWE-UIE,29.460006713867188,0.9065600037574768
LSUI,3001.jpg,Mild,4.580413341522217,WWE-UIE,24.454864501953125,0.9175159335136414
LSUI,3002.jpg,Mild,5.418642997741699,WWE-UIE,29.5685977935791,0.8971156477928162
LSUI,3003.jpg,Moderate,6.0891828536987305,WWE-UIE,27.560272216796875,0.8703015446662903
LSUI,3004.jpg,Severe,8.637702941894531,WWE-UIE,28.81768226623535,0.9195936322212219
LSUI,2997.jpg,Mild,4.619577407836914,Uniform guide,17.16107940673828,0.8778204917907715
LSUI,2998.jpg,Severe,9.76460075378418,Uniform guide,26.875415802001953,0.8215381503105164
LSUI,2999.jpg,Severe,8.877902030944824,Uniform guide,22.868797302246094,0.8274887204170227
LSUI,3000.jpg,Moderate,6.5981011390686035,Uniform guide,25.72734832763672,0.8792837262153625
LSUI,3001.jpg,Mild,4.580413341522217,Uniform guide,21.01700782775879,0.9018236994743347
LSUI,3002.jpg,Mild,5.418642997741699,Uniform guide,28.279476165771484,0.8448908925056458
LSUI,3003.jpg,Moderate,6.0891828536987305,Uniform guide,18.132244110107422,0.815704882144928
LSUI,3004.jpg,Severe,8.637702941894531,Uniform guide,24.3587703704834,0.897454559803009
LSUI,2997.jpg,Mild,4.619577407836914,PROTEUS,19.234352111816406,0.8865283131599426
LSUI,2998.jpg,Severe,9.76460075378418,PROTEUS,27.193185806274414,0.8412114977836609
LSUI,2999.jpg,Severe,8.877902030944824,PROTEUS,30.948381423950195,0.8979606032371521
LSUI,3000.jpg,Moderate,6.5981011390686035,PROTEUS,29.255645751953125,0.9066409468650818
LSUI,3001.jpg,Mild,4.580413341522217,PROTEUS,22.245426177978516,0.9079172015190125
LSUI,3002.jpg,Mild,5.418642997741699,PROTEUS,29.95037841796875,0.8997595310211182
LSUI,3003.jpg,Moderate,6.0891828536987305,PROTEUS,24.336349487304688,0.8683701157569885
LSUI,3004.jpg,Severe,8.637702941894531,PROTEUS,29.446189880371094,0.9215841293334961
LSUI,3005.jpg,Mild,4.947480201721191,Input,20.693225860595703,0.8374705910682678
LSUI,3006.jpg,Severe,8.42735481262207,Input,22.438613891601562,0.8222525715827942
LSUI,3007.jpg,Mild,3.965629816055298,Input,21.726825714111328,0.782777726650238
LSUI,3008.jpg,Moderate,7.176194190979004,Input,20.562408447265625,0.8055195212364197
LSUI,3009.jpg,Mild,5.624292850494385,Input,20.13465118408203,0.821799099445343
LSUI,3010.jpg,Mild,5.818075656890869,Input,20.724918365478516,0.8441665768623352
LSUI,3011.jpg,Moderate,7.921697616577148,Input,24.077354431152344,0.8293927311897278
LSUI,3012.jpg,Mild,4.658438205718994,Input,22.029033660888672,0.8441728949546814
LSUI,3005.jpg,Mild,4.947480201721191,WWE-UIE,28.584903717041016,0.910796582698822
LSUI,3006.jpg,Severe,8.42735481262207,WWE-UIE,26.179941177368164,0.8307154774665833
LSUI,3007.jpg,Mild,3.965629816055298,WWE-UIE,27.68151092529297,0.8892398476600647
LSUI,3008.jpg,Moderate,7.176194190979004,WWE-UIE,29.24882698059082,0.907850444316864
LSUI,3009.jpg,Mild,5.624292850494385,WWE-UIE,25.908384323120117,0.9062530398368835
LSUI,3010.jpg,Mild,5.818075656890869,WWE-UIE,28.754776000976562,0.9115381240844727
LSUI,3011.jpg,Moderate,7.921697616577148,WWE-UIE,32.04218292236328,0.7527373433113098
LSUI,3012.jpg,Mild,4.658438205718994,WWE-UIE,28.001394271850586,0.9145354628562927
LSUI,3005.jpg,Mild,4.947480201721191,Uniform guide,27.892913818359375,0.9055583477020264
LSUI,3006.jpg,Severe,8.42735481262207,Uniform guide,25.275678634643555,0.8003460764884949
LSUI,3007.jpg,Mild,3.965629816055298,Uniform guide,22.840839385986328,0.8487303256988525
LSUI,3008.jpg,Moderate,7.176194190979004,Uniform guide,23.172119140625,0.856924295425415
LSUI,3009.jpg,Mild,5.624292850494385,Uniform guide,21.63682746887207,0.8725494742393494
LSUI,3010.jpg,Mild,5.818075656890869,Uniform guide,27.2882080078125,0.8968825340270996
LSUI,3011.jpg,Moderate,7.921697616577148,Uniform guide,29.444774627685547,0.860632598400116
LSUI,3012.jpg,Mild,4.658438205718994,Uniform guide,19.61166000366211,0.8621227145195007
LSUI,3005.jpg,Mild,4.947480201721191,PROTEUS,27.824932098388672,0.9065375924110413
LSUI,3006.jpg,Severe,8.42735481262207,PROTEUS,26.784631729125977,0.825965166091919
LSUI,3007.jpg,Mild,3.965629816055298,PROTEUS,26.692584991455078,0.8895917534828186
LSUI,3008.jpg,Moderate,7.176194190979004,PROTEUS,30.53333282470703,0.915470540523529
LSUI,3009.jpg,Mild,5.624292850494385,PROTEUS,25.80745506286621,0.9053590893745422
LSUI,3010.jpg,Mild,5.818075656890869,PROTEUS,28.682519912719727,0.9121341705322266
LSUI,3011.jpg,Moderate,7.921697616577148,PROTEUS,30.967689514160156,0.8729033470153809
LSUI,3012.jpg,Mild,4.658438205718994,PROTEUS,27.865903854370117,0.9198511242866516
LSUI,3013.jpg,Severe,8.01449203491211,Input,21.704730987548828,0.7885435223579407
LSUI,3014.jpg,Moderate,6.3397088050842285,Input,24.42530059814453,0.8172717094421387
LSUI,3015.jpg,Mild,5.2581400871276855,Input,19.48344612121582,0.7710361480712891
LSUI,3016.jpg,Mild,5.869746208190918,Input,22.005752563476562,0.7945599555969238
LSUI,3017.jpg,Mild,4.764509201049805,Input,21.445798873901367,0.8651952743530273
LSUI,3018.jpg,Moderate,6.242724418640137,Input,24.529502868652344,0.8761774897575378
LSUI,3019.jpg,Moderate,7.579309463500977,Input,19.336111068725586,0.7738959789276123
LSUI,3020.jpg,Mild,4.475529670715332,Input,16.237503051757812,0.7549445033073425
LSUI,3013.jpg,Severe,8.01449203491211,WWE-UIE,26.0684814453125,0.8755303025245667
LSUI,3014.jpg,Moderate,6.3397088050842285,WWE-UIE,27.342018127441406,0.8629887104034424
LSUI,3015.jpg,Mild,5.2581400871276855,WWE-UIE,26.15076446533203,0.8871361613273621
LSUI,3016.jpg,Mild,5.869746208190918,WWE-UIE,26.60541343688965,0.865956723690033
LSUI,3017.jpg,Mild,4.764509201049805,WWE-UIE,29.316905975341797,0.9254451394081116
LSUI,3018.jpg,Moderate,6.242724418640137,WWE-UIE,30.317073822021484,0.8999703526496887
LSUI,3019.jpg,Moderate,7.579309463500977,WWE-UIE,27.768075942993164,0.8787846565246582
LSUI,3020.jpg,Mild,4.475529670715332,WWE-UIE,26.61226463317871,0.8855381011962891
